Timestamp for sample frequency every 1 min,Temperature_Fahrenheit,Relative_Humidity
2019-08-01 01:45:00,77.18,51.59
2019-08-01 01:46:00,77.16,51.63
2019-08-01 01:47:00,77.18,51.63
2019-08-01 01:48:00,77.18,51.64
2019-08-01 01:49:00,77.2,51.68
2019-08-01 01:50:00,77.2,51.7
2019-08-01 01:51:00,77.2,51.71
2019-08-01 01:52:00,77.18,51.72
2019-08-01 01:53:00,77.18,51.74
2019-08-01 01:54:00,77.2,51.78
2019-08-01 01:55:00,77.2,51.79
2019-08-01 01:56:00,77.18,51.79
2019-08-01 01:57:00,77.2,51.84
2019-08-01 01:58:00,77.2,51.83
2019-08-01 01:59:00,77.2,51.87
2019-08-01 02:00:00,77.2,51.84
2019-08-01 02:01:00,77.2,51.85
2019-08-01 02:02:00,77.2,51.88
2019-08-01 02:03:00,77.2,51.9
2019-08-01 02:04:00,77.2,51.9
2019-08-01 02:05:00,77.2,51.89
2019-08-01 02:06:00,77.2,51.92
2019-08-01 02:07:00,77.2,51.9
2019-08-01 02:08:00,77.2,51.91
2019-08-01 02:09:00,77.2,51.93
2019-08-01 02:10:00,77.23,51.94
2019-08-01 02:11:00,77.23,51.94
2019-08-01 02:12:00,77.23,51.98
2019-08-01 02:13:00,77.2,51.96
2019-08-01 02:14:00,77.2,51.97
2019-08-01 02:15:00,77.23,52
2019-08-01 02:16:00,77.2,52.02
2019-08-01 02:17:00,77.23,52.02
2019-08-01 02:18:00,77.23,52.04
2019-08-01 02:19:00,77.23,52.04
2019-08-01 02:20:00,77.2,52.04
2019-08-01 02:21:00,77.2,52.06
2019-08-01 02:22:00,77.23,52.06
2019-08-01 02:23:00,77.23,52.1
2019-08-01 02:24:00,77.2,52.07
2019-08-01 02:25:00,77.23,52.08
2019-08-01 02:26:00,77.23,52.11
2019-08-01 02:27:00,77.23,52.11
2019-08-01 02:28:00,77.23,52.12
2019-08-01 02:29:00,77.25,52.15
2019-08-01 02:30:00,77.23,52.18
2019-08-01 02:31:00,77.23,52.18
2019-08-01 02:32:00,77.23,52.18
2019-08-01 02:33:00,77.23,52.2
2019-08-01 02:34:00,77.23,52.22
2019-08-01 02:35:00,77.23,52.27
2019-08-01 02:36:00,77.25,52.28
2019-08-01 02:37:00,77.23,52.28
2019-08-01 02:38:00,77.23,52.31
2019-08-01 02:39:00,77.25,52.32
2019-08-01 02:40:00,77.23,52.32
2019-08-01 02:41:00,77.23,52.35
2019-08-01 02:42:00,77.25,52.4
2019-08-01 02:43:00,77.23,52.42
2019-08-01 02:44:00,77.25,52.44
2019-08-01 02:45:00,77.23,52.46
2019-08-01 02:46:00,77.25,52.5
2019-08-01 02:47:00,77.23,52.51
2019-08-01 02:48:00,77.25,52.5
2019-08-01 02:49:00,77.23,52.54
2019-08-01 02:50:00,77.25,52.57
2019-08-01 02:51:00,77.23,52.59
2019-08-01 02:52:00,77.23,52.55
2019-08-01 02:53:00,77.25,52.61
2019-08-01 02:54:00,77.25,52.64
2019-08-01 02:55:00,77.23,52.64
2019-08-01 02:56:00,77.25,52.68
2019-08-01 02:57:00,77.23,52.66
2019-08-01 02:58:00,77.23,52.69
2019-08-01 02:59:00,77.23,52.67
2019-08-01 03:00:00,77.25,52.71
2019-08-01 03:01:00,77.23,52.69
2019-08-01 03:02:00,77.23,52.72
2019-08-01 03:03:00,77.25,52.69
2019-08-01 03:04:00,77.23,52.71
2019-08-01 03:05:00,77.23,52.73
2019-08-01 03:06:00,77.25,52.74
2019-08-01 03:07:00,77.25,52.77
2019-08-01 03:08:00,77.25,52.78
2019-08-01 03:09:00,77.23,52.77
2019-08-01 03:10:00,77.25,52.8
2019-08-01 03:11:00,77.23,52.83
2019-08-01 03:12:00,77.23,52.84
2019-08-01 03:13:00,77.23,52.85
2019-08-01 03:14:00,77.23,52.85
2019-08-01 03:15:00,77.25,52.89
2019-08-01 03:16:00,77.23,52.92
2019-08-01 03:17:00,77.23,52.91
2019-08-01 03:18:00,77.23,52.88
2019-08-01 03:19:00,77.23,52.93
2019-08-01 03:20:00,77.23,52.91
2019-08-01 03:21:00,77.23,52.96
2019-08-01 03:22:00,77.23,52.95
2019-08-01 03:23:00,77.23,53
2019-08-01 03:24:00,77.2,52.99
2019-08-01 03:25:00,77.23,53.01
2019-08-01 03:26:00,77.23,53.05
2019-08-01 03:27:00,77.23,53.08
2019-08-01 03:28:00,77.23,53.05
2019-08-01 03:29:00,77.23,53.03
2019-08-01 03:30:00,77.23,53.07
2019-08-01 03:31:00,77.23,53.07
2019-08-01 03:32:00,77.2,53.08
2019-08-01 03:33:00,77.23,53.09
2019-08-01 03:34:00,77.23,53.08
2019-08-01 03:35:00,77.23,53.1
2019-08-01 03:36:00,77.2,53.1
2019-08-01 03:37:00,77.2,53.13
2019-08-01 03:38:00,77.2,53.09
2019-08-01 03:39:00,77.23,53.12
2019-08-01 03:40:00,77.2,53.12
2019-08-01 03:41:00,77.2,53.06
2019-08-01 03:42:00,77.2,53.1
2019-08-01 03:43:00,77.2,53.09
2019-08-01 03:44:00,77.2,53.1
2019-08-01 03:45:00,77.2,53.08
2019-08-01 03:46:00,77.2,53.09
2019-08-01 03:47:00,77.2,53.08
2019-08-01 03:48:00,77.2,53.09
2019-08-01 03:49:00,77.2,53.08
2019-08-01 03:50:00,77.18,53.09
2019-08-01 03:51:00,77.2,53.08
2019-08-01 03:52:00,77.2,53.07
2019-08-01 03:53:00,77.2,53.07
2019-08-01 03:54:00,77.2,53.02
2019-08-01 03:55:00,77.23,53.09
2019-08-01 03:56:00,77.2,53.08
2019-08-01 03:57:00,77.18,53.09
2019-08-01 03:58:00,77.2,53.11
2019-08-01 03:59:00,77.18,53.13
2019-08-01 04:00:00,77.2,53.15
2019-08-01 04:01:00,77.18,53.19
2019-08-01 04:02:00,77.18,53.22
2019-08-01 04:03:00,77.18,53.23
2019-08-01 04:04:00,77.18,53.22
2019-08-01 04:05:00,77.18,53.23
2019-08-01 04:06:00,77.18,53.24
2019-08-01 04:07:00,77.16,53.27
2019-08-01 04:08:00,77.16,53.25
2019-08-01 04:09:00,77.16,53.25
2019-08-01 04:10:00,77.16,53.28
2019-08-01 04:11:00,77.16,53.26
2019-08-01 04:12:00,77.16,53.25
2019-08-01 04:13:00,77.18,53.29
2019-08-01 04:14:00,77.16,53.29
2019-08-01 04:15:00,77.16,53.28
2019-08-01 04:16:00,77.16,53.31
2019-08-01 04:17:00,77.16,53.29
2019-08-01 04:18:00,77.16,53.29
2019-08-01 04:19:00,77.13,53.32
2019-08-01 04:20:00,77.16,53.3
2019-08-01 04:21:00,77.16,53.3
2019-08-01 04:22:00,77.13,53.34
2019-08-01 04:23:00,77.13,53.34
2019-08-01 04:24:00,77.13,53.38
2019-08-01 04:25:00,77.13,53.37
2019-08-01 04:26:00,77.13,53.38
2019-08-01 04:27:00,77.13,53.37
2019-08-01 04:28:00,77.11,53.41
2019-08-01 04:29:00,77.13,53.44
2019-08-01 04:30:00,77.13,53.49
2019-08-01 04:31:00,77.13,53.43
2019-08-01 04:32:00,77.13,53.48
2019-08-01 04:33:00,77.13,53.51
2019-08-01 04:34:00,77.11,53.57
2019-08-01 04:35:00,77.11,53.58
2019-08-01 04:36:00,77.11,53.6
2019-08-01 04:37:00,77.13,53.64
2019-08-01 04:38:00,77.07,53.63
2019-08-01 04:39:00,77.11,53.68
2019-08-01 04:40:00,77.07,53.71
2019-08-01 04:41:00,77.07,53.73
2019-08-01 04:42:00,77.07,53.76
2019-08-01 04:43:00,77.07,53.75
2019-08-01 04:44:00,77.07,53.79
2019-08-01 04:45:00,77.07,53.77
2019-08-01 04:46:00,77.07,53.79
2019-08-01 04:47:00,77.07,53.78
2019-08-01 04:48:00,77.05,53.78
2019-08-01 04:49:00,77.07,53.8
2019-08-01 04:50:00,77.05,53.8
2019-08-01 04:51:00,77.05,53.83
2019-08-01 04:52:00,77.05,53.85
2019-08-01 04:53:00,77.05,53.85
2019-08-01 04:54:00,77.05,53.89
2019-08-01 04:55:00,77.05,53.88
2019-08-01 04:56:00,77.05,53.86
2019-08-01 04:57:00,77.05,53.86
2019-08-01 04:58:00,77.04,53.86
2019-08-01 04:59:00,77.05,53.91
2019-08-01 05:00:00,77.05,53.89
2019-08-01 05:01:00,77.04,53.88
2019-08-01 05:02:00,77.04,53.88
2019-08-01 05:03:00,77.04,53.91
2019-08-01 05:04:00,77.04,53.88
2019-08-01 05:05:00,77.04,53.9
2019-08-01 05:06:00,77.04,53.93
2019-08-01 05:07:00,77,53.93
2019-08-01 05:08:00,77,53.96
2019-08-01 05:09:00,77,53.98
2019-08-01 05:10:00,77,53.97
2019-08-01 05:11:00,77,54
2019-08-01 05:12:00,77,54
2019-08-01 05:13:00,77,54.04
2019-08-01 05:14:00,77,54.05
2019-08-01 05:15:00,77,54.07
2019-08-01 05:16:00,77.04,54.1
2019-08-01 05:17:00,77,54.1
2019-08-01 05:18:00,77,54.11
2019-08-01 05:19:00,77,54.14
2019-08-01 05:20:00,77,54.11
2019-08-01 05:21:00,77,54.16
2019-08-01 05:22:00,77,54.2
2019-08-01 05:23:00,76.98,54.61
2019-08-01 05:24:00,76.93,56.59
2019-08-01 05:25:00,76.82,57.83
2019-08-01 05:26:00,76.75,58.28
2019-08-01 05:27:00,76.68,58.69
2019-08-01 05:28:00,76.6,58.95
2019-08-01 05:29:00,76.57,57.3
2019-08-01 05:30:00,76.62,55.48
2019-08-01 05:31:00,76.62,55.05
2019-08-01 05:32:00,76.68,54.94
2019-08-01 05:33:00,76.68,54.87
2019-08-01 05:34:00,76.73,54.81
2019-08-01 05:35:00,76.69,54.87
2019-08-01 05:36:00,76.73,54.95
2019-08-01 05:37:00,76.73,55.03
2019-08-01 05:38:00,76.73,55.16
2019-08-01 05:39:00,76.73,55.24
2019-08-01 05:40:00,76.73,55.35
2019-08-01 05:41:00,76.69,55.56
2019-08-01 05:42:00,76.73,55.65
2019-08-01 05:43:00,76.73,55.87
2019-08-01 05:44:00,76.73,56.06
2019-08-01 05:45:00,76.73,56.11
2019-08-01 05:46:00,76.69,56.23
2019-08-01 05:47:00,76.73,56.34
2019-08-01 05:48:00,76.73,56.56
2019-08-01 05:49:00,76.73,56.79
2019-08-01 05:50:00,76.73,56.7
2019-08-01 05:51:00,76.73,56.94
2019-08-01 05:52:00,76.73,56.96
2019-08-01 05:53:00,76.73,57.14
2019-08-01 05:54:00,76.73,56.72
2019-08-01 05:55:00,76.75,57.32
2019-08-01 05:56:00,76.75,57.57
2019-08-01 05:57:00,76.77,57.91
2019-08-01 05:58:00,76.75,57.94
2019-08-01 05:59:00,76.75,58.22
2019-08-01 06:00:00,76.73,58.29
2019-08-01 06:01:00,76.75,58.31
2019-08-01 06:02:00,76.75,58.44
2019-08-01 06:03:00,76.73,58.51
2019-08-01 06:04:00,76.75,58.62
2019-08-01 06:05:00,76.73,58.71
2019-08-01 06:06:00,76.69,58.71
2019-08-01 06:07:00,76.73,58.92
2019-08-01 06:08:00,76.73,58.68
2019-08-01 06:09:00,76.73,59.04
2019-08-01 06:10:00,76.73,59.17
2019-08-01 06:11:00,76.73,59.18
2019-08-01 06:12:00,76.73,59.23
2019-08-01 06:13:00,76.69,59.25
2019-08-01 06:14:00,76.73,59.33
2019-08-01 06:15:00,76.69,59.39
2019-08-01 06:16:00,76.69,59.61
2019-08-01 06:17:00,76.73,59.6
2019-08-01 06:18:00,76.69,59.58
2019-08-01 06:19:00,76.69,59.76
2019-08-01 06:20:00,76.69,59.67
2019-08-01 06:21:00,76.68,59.86
2019-08-01 06:22:00,76.62,60.53
2019-08-01 06:23:00,76.55,60.81
2019-08-01 06:24:00,76.5,61.3
2019-08-01 06:25:00,76.44,61.42
2019-08-01 06:26:00,76.33,61.61
2019-08-01 06:27:00,76.32,61.7
2019-08-01 06:28:00,76.26,61.76
2019-08-01 06:29:00,76.24,61.84
2019-08-01 06:30:00,76.23,61.74
2019-08-01 06:31:00,76.23,61.84
2019-08-01 06:32:00,76.19,61.59
2019-08-01 06:33:00,76.19,61.97
2019-08-01 06:34:00,76.17,61.69
2019-08-01 06:35:00,76.14,61.89
2019-08-01 06:36:00,76.14,61.83
2019-08-01 06:37:00,76.12,62.16
2019-08-01 06:38:00,76.12,62.32
2019-08-01 06:39:00,76.1,62.4
2019-08-01 06:40:00,76.06,62.3
2019-08-01 06:41:00,76.05,62.78
2019-08-01 06:42:00,76.01,62.61
2019-08-01 06:43:00,76.01,62.68
2019-08-01 06:44:00,75.99,62.58
2019-08-01 06:45:00,75.99,62.4
2019-08-01 06:46:00,75.96,62.58
2019-08-01 06:47:00,75.96,62.42
2019-08-01 06:48:00,75.99,62.46
2019-08-01 06:49:00,75.99,62.35
2019-08-01 06:50:00,75.96,62.52
2019-08-01 06:51:00,75.99,62.46
2019-08-01 06:52:00,75.99,62.63
2019-08-01 06:53:00,75.99,62.3
2019-08-01 06:54:00,75.99,62.02
2019-08-01 06:55:00,75.99,62.16
2019-08-01 06:56:00,75.99,62.35
2019-08-01 06:57:00,75.99,62.07
2019-08-01 06:58:00,76.01,61.51
2019-08-01 06:59:00,75.99,61.87
2019-08-01 07:00:00,75.99,62.03
2019-08-01 07:01:00,75.99,62.79
2019-08-01 07:02:00,75.96,62.5
2019-08-01 07:03:00,75.96,62.48
2019-08-01 07:04:00,75.96,61.61
2019-08-01 07:05:00,75.96,61.78
2019-08-01 07:06:00,75.96,61.37
2019-08-01 07:07:00,75.96,61.86
2019-08-01 07:08:00,75.96,62.8
2019-08-01 07:09:00,75.96,61.31
2019-08-01 07:10:00,75.96,62.8
2019-08-01 07:11:00,75.94,62.25
2019-08-01 07:12:00,75.96,61.67
2019-08-01 07:13:00,75.96,62.47
2019-08-01 07:14:00,75.94,62.16
2019-08-01 07:15:00,75.94,62.48
2019-08-01 07:16:00,75.96,61.03
2019-08-01 07:17:00,75.99,62.61
2019-08-01 07:18:00,75.99,62.1
2019-08-01 07:19:00,75.99,62.42
2019-08-01 07:20:00,75.99,62.19
2019-08-01 07:21:00,75.99,64.08
2019-08-01 07:22:00,75.92,64.09
2019-08-01 07:23:00,75.88,63.72
2019-08-01 07:24:00,75.88,64.1
2019-08-01 07:25:00,75.87,64.84
2019-08-01 07:26:00,75.87,64.05
2019-08-01 07:27:00,75.87,64.66
2019-08-01 07:28:00,75.87,65.03
2019-08-01 07:29:00,75.87,64.05
2019-08-01 07:30:00,75.83,64.9
2019-08-01 07:31:00,75.83,64.39
2019-08-01 07:32:00,75.83,62.17
2019-08-01 07:33:00,75.87,63.66
2019-08-01 07:34:00,75.83,64.31
2019-08-01 07:35:00,75.87,62.78
2019-08-01 07:36:00,75.83,63.49
2019-08-01 07:37:00,75.81,63.94
2019-08-01 07:38:00,75.81,63.45
2019-08-01 07:39:00,75.83,63.23
2019-08-01 07:40:00,75.83,64.02
2019-08-01 07:41:00,75.87,64.26
2019-08-01 07:42:00,75.83,64.78
2019-08-01 07:43:00,75.83,62.49
2019-08-01 07:44:00,75.87,61.74
2019-08-01 07:45:00,75.88,62.75
2019-08-01 07:46:00,75.92,63.07
2019-08-01 07:47:00,75.88,62.96
2019-08-01 07:48:00,75.87,62.76
2019-08-01 07:49:00,75.83,63.81
2019-08-01 07:50:00,75.81,64.34
2019-08-01 07:51:00,75.83,62.64
2019-08-01 07:52:00,75.87,61.85
2019-08-01 07:53:00,75.94,61.64
2019-08-01 07:54:00,75.96,61.55
2019-08-01 07:55:00,76.01,61.49
2019-08-01 07:56:00,76.06,61.39
2019-08-01 07:57:00,76.1,61.26
2019-08-01 07:58:00,76.1,61.31
2019-08-01 07:59:00,76.12,61.23
2019-08-01 08:00:00,76.14,61.16
2019-08-01 08:01:00,76.19,61.12
2019-08-01 08:02:00,76.17,61.08
2019-08-01 08:03:00,76.17,61.01
2019-08-01 08:04:00,76.19,61
2019-08-01 08:05:00,76.23,61.02
2019-08-01 08:06:00,76.23,60.96
2019-08-01 08:07:00,76.24,60.94
2019-08-01 08:08:00,76.24,60.89
2019-08-01 08:09:00,76.24,60.95
2019-08-01 08:10:00,76.26,60.95
2019-08-01 08:11:00,76.3,61.17
2019-08-01 08:12:00,76.32,61.31
2019-08-01 08:13:00,76.37,61.11
2019-08-01 08:14:00,76.37,61.04
2019-08-01 08:15:00,76.39,61.04
2019-08-01 08:16:00,76.39,61
2019-08-01 08:17:00,76.39,60.99
2019-08-01 08:18:00,76.42,61.02
2019-08-01 08:19:00,76.39,60.95
2019-08-01 08:20:00,76.42,60.94
2019-08-01 08:21:00,76.44,60.95
2019-08-01 08:22:00,76.46,61.02
2019-08-01 08:23:00,76.5,61.05
2019-08-01 08:24:00,76.51,61.03
2019-08-01 08:25:00,76.55,60.99
2019-08-01 08:26:00,76.55,61.09
2019-08-01 08:27:00,76.57,61.14
2019-08-01 08:28:00,76.57,61.1
2019-08-01 08:29:00,76.6,61.07
2019-08-01 08:30:00,76.62,61.13
2019-08-01 08:31:00,76.64,61.01
2019-08-01 08:32:00,76.64,61.11
2019-08-01 08:33:00,76.64,61.13
2019-08-01 08:34:00,76.68,61.12
2019-08-01 08:35:00,76.68,61.14
2019-08-01 08:36:00,76.69,61.17
2019-08-01 08:37:00,76.73,61.16
2019-08-01 08:38:00,76.73,61.16
2019-08-01 08:39:00,76.75,61.17
2019-08-01 08:40:00,76.77,61.14
2019-08-01 08:41:00,76.77,61.2
2019-08-01 08:42:00,76.8,61.19
2019-08-01 08:43:00,76.8,61.16
2019-08-01 08:44:00,76.84,61.19
2019-08-01 08:45:00,76.82,61.15
2019-08-01 08:46:00,76.84,61.16
2019-08-01 08:47:00,76.87,61.21
2019-08-01 08:48:00,76.87,61.12
2019-08-01 08:49:00,76.89,61.1
2019-08-01 08:50:00,76.93,61.11
2019-08-01 08:51:00,76.95,61.1
2019-08-01 08:52:00,76.95,61.07
2019-08-01 08:53:00,76.95,61.07
2019-08-01 08:54:00,76.98,61.08
2019-08-01 08:55:00,76.98,61
2019-08-01 08:56:00,77,61.04
2019-08-01 08:57:00,77.04,61
2019-08-01 08:58:00,77.04,61
2019-08-01 08:59:00,77.05,60.89
2019-08-01 09:00:00,77.05,60.87
2019-08-01 09:01:00,77.05,60.8
2019-08-01 09:02:00,77.07,60.85
2019-08-01 09:03:00,77.07,60.89
2019-08-01 09:04:00,77.11,60.86
2019-08-01 09:05:00,77.11,60.7
2019-08-01 09:06:00,77.13,60.79
2019-08-01 09:07:00,77.16,60.69
2019-08-01 09:08:00,77.16,60.72
2019-08-01 09:09:00,77.18,60.73
2019-08-01 09:10:00,77.18,60.7
2019-08-01 09:11:00,77.18,60.65
2019-08-01 09:12:00,77.2,60.69
2019-08-01 09:13:00,77.2,60.63
2019-08-01 09:14:00,77.2,60.71
2019-08-01 09:15:00,77.23,60.73
2019-08-01 09:16:00,77.25,60.68
2019-08-01 09:17:00,77.29,60.63
2019-08-01 09:18:00,77.29,60.56
2019-08-01 09:19:00,77.31,60.61
2019-08-01 09:20:00,77.31,60.61
2019-08-01 09:21:00,77.32,60.46
2019-08-01 09:22:00,77.32,60.55
2019-08-01 09:23:00,77.38,60.56
2019-08-01 09:24:00,77.36,60.58
2019-08-01 09:25:00,77.38,60.51
2019-08-01 09:26:00,77.38,60.53
2019-08-01 09:27:00,77.38,60.52
2019-08-01 09:28:00,77.4,60.57
2019-08-01 09:29:00,77.43,60.6
2019-08-01 09:30:00,77.43,60.53
2019-08-01 09:31:00,77.43,60.48
2019-08-01 09:32:00,77.45,60.46
2019-08-01 09:33:00,77.45,60.43
2019-08-01 09:34:00,77.49,60.4
2019-08-01 09:35:00,77.5,60.43
2019-08-01 09:36:00,77.54,60.39
2019-08-01 09:37:00,77.54,60.45
2019-08-01 09:38:00,77.54,60.34
2019-08-01 09:39:00,77.56,60.4
2019-08-01 09:40:00,77.56,60.33
2019-08-01 09:41:00,77.58,60.35
2019-08-01 09:42:00,77.61,60.39
2019-08-01 09:43:00,77.61,60.37
2019-08-01 09:44:00,77.61,60.28
2019-08-01 09:45:00,77.63,60.33
2019-08-01 09:46:00,77.63,60.29
2019-08-01 09:47:00,77.67,60.32
2019-08-01 09:48:00,77.68,60.3
2019-08-01 09:49:00,77.7,60.2
2019-08-01 09:50:00,77.74,60.18
2019-08-01 09:51:00,77.74,60.19
2019-08-01 09:52:00,77.76,60.19
2019-08-01 09:53:00,77.76,60.15
2019-08-01 09:54:00,77.79,60.21
2019-08-01 09:55:00,77.76,60.33
2019-08-01 09:56:00,77.81,60.18
2019-08-01 09:57:00,77.83,60.12
2019-08-01 09:58:00,77.88,60.09
2019-08-01 09:59:00,77.88,60.19
2019-08-01 10:00:00,77.88,60.17
2019-08-01 10:01:00,77.88,60.17
2019-08-01 10:02:00,77.92,60.15
2019-08-01 10:03:00,77.92,60.21
2019-08-01 10:04:00,77.94,60.16
2019-08-01 10:05:00,77.94,60.07
2019-08-01 10:06:00,77.94,59.88
2019-08-01 10:07:00,77.97,59.92
2019-08-01 10:08:00,77.94,59.96
2019-08-01 10:09:00,77.97,59.81
2019-08-01 10:10:00,77.97,59.76
2019-08-01 10:11:00,77.97,59.64
2019-08-01 10:12:00,77.97,59.69
2019-08-01 10:13:00,77.97,59.71
2019-08-01 10:14:00,77.99,59.66
2019-08-01 10:15:00,77.97,59.63
2019-08-01 10:16:00,77.97,59.64
2019-08-01 10:17:00,77.99,59.64
2019-08-01 10:18:00,77.99,59.77
2019-08-01 10:19:00,78.01,59.77
2019-08-01 10:20:00,78.01,59.94
2019-08-01 10:21:00,78.06,59.93
2019-08-01 10:22:00,78.06,59.89
2019-08-01 10:23:00,78.1,59.94
2019-08-01 10:24:00,78.1,60.16
2019-08-01 10:25:00,78.12,60.21
2019-08-01 10:26:00,78.12,60.1
2019-08-01 10:27:00,78.13,60.13
2019-08-01 10:28:00,78.17,60.32
2019-08-01 10:29:00,78.17,60.35
2019-08-01 10:30:00,78.19,60.17
2019-08-01 10:31:00,78.22,60.09
2019-08-01 10:32:00,78.22,60.19
2019-08-01 10:33:00,78.24,60.31
2019-08-01 10:34:00,78.24,60.37
2019-08-01 10:35:00,78.28,60.21
2019-08-01 10:36:00,78.28,60.43
2019-08-01 10:37:00,78.3,60.4
2019-08-01 10:38:00,78.31,60.28
2019-08-01 10:39:00,78.35,60.2
2019-08-01 10:40:00,78.31,60.37
2019-08-01 10:41:00,78.35,60.28
2019-08-01 10:42:00,78.37,60.21
2019-08-01 10:43:00,78.37,60.35
2019-08-01 10:44:00,78.39,60.38
2019-08-01 10:45:00,78.39,60.37
2019-08-01 10:46:00,78.44,60.23
2019-08-01 10:47:00,78.44,60.3
2019-08-01 10:48:00,78.44,60.18
2019-08-01 10:49:00,78.44,60.28
2019-08-01 10:50:00,78.49,60.12
2019-08-01 10:51:00,78.49,60.26
2019-08-01 10:52:00,78.51,60.21
2019-08-01 10:53:00,78.55,60.17
2019-08-01 10:54:00,78.55,60.14
2019-08-01 10:55:00,78.57,60.03
2019-08-01 10:56:00,78.6,60.09
2019-08-01 10:57:00,78.6,60.06
2019-08-01 10:58:00,78.64,60.09
2019-08-01 10:59:00,78.67,60.01
2019-08-01 11:00:00,78.67,60.03
2019-08-01 11:01:00,78.69,60.07
2019-08-01 11:02:00,78.73,59.98
2019-08-01 11:03:00,78.73,59.9
2019-08-01 11:04:00,78.73,59.93
